idTicket,Área,id_soporte,fecha_hora_apertura,fecha_hora_asignación,fecha_hora_cierre
1166,Gestión Académica,S4,2024-09-20 16:33:31,2024-09-20 16:33:31.000000,2024-09-20 16:52:36.370800
1167,Alumnos,S2,2024-09-20 16:39:02,2024-09-20 16:51:23.994371,2024-09-20 17:16:03.486976
1168,Gestión Académica,S5,2024-09-20 16:49:42,2024-09-20 16:49:42.000000,2024-09-20 16:56:28.162101
1169,Gestión Académica,S6,2024-09-20 17:10:22,2024-09-20 17:10:22.000000,2024-09-20 17:21:26.690277
1170,Gestión Académica,S4,2024-09-20 17:15:20,2024-09-20 17:15:20.000000,2024-09-20 17:20:22.589650
1171,Gestión Académica,S5,2024-09-20 17:25:58,2024-09-20 17:25:58.000000,2024-09-20 17:32:11.379889
1172,Alumnos,S1,2024-09-20 17:28:59,2024-09-20 17:28:59.000000,2024-09-20 17:45:09.381219
1173,Alumnos,S3,2024-09-20 17:35:28,2024-09-20 17:35:28.000000,2024-09-20 17:52:13.371082
1174,Alumnos,S1,2024-09-21 09:00:00,2024-09-21 09:00:00.000000,2024-09-21 09:19:55.464348
1175,Alumnos,S2,2024-09-21 09:14:02,2024-09-21 09:14:02.000000,2024-09-21 09:35:25.923050
1176,Alumnos,S3,2024-09-21 09:19:18,2024-09-21 09:19:18.000000,2024-09-21 09:39:56.428063
1177,Alumnos,S1,2024-09-21 09:32:57,2024-09-21 09:32:57.000000,2024-09-21 09:52:56.792913
1178,Alumnos,S2,2024-09-21 09:50:50,2024-09-21 09:50:50.000000,2024-09-21 10:19:57.761880
1179,Alumnos,S3,2024-09-21 10:03:45,2024-09-21 10:03:45.000000,2024-09-21 10:16:46.749021
1180,Alumnos,S1,2024-09-21 10:19:22,2024-09-21 10:19:22.000000,2024-09-21 10:40:17.051620
1181,Gestión Académica,S4,2024-09-21 10:30:06,2024-09-21 10:30:06.000000,2024-09-21 10:49:21.275986
1182,Gestión Académica,S5,2024-09-21 10:37:12,2024-09-21 10:37:12.000000,2024-09-21 10:49:49.076693
1183,Gestión Académica,S6,2024-09-21 10:39:17,2024-09-21 10:39:17.000000,2024-09-21 10:58:34.159576
1184,Gestión Académica,S4,2024-09-21 10:45:34,2024-09-21 10:49:24.275986,2024-09-21 10:58:31.407816
1185,Gestión Académica,S5,2024-09-21 10:54:46,2024-09-21 10:54:46.000000,2024-09-21 11:00:44.817908
1186,Gestión Académica,S6,2024-09-21 11:02:12,2024-09-21 11:02:12.000000,2024-09-21 11:10:32.400633
1187,Gestión Académica,S4,2024-09-21 11:05:47,2024-09-21 11:05:47.000000,2024-09-21 11:17:31.244364
1188,Gestión Académica,S5,2024-09-21 11:13:06,2024-09-21 11:13:06.000000,2024-09-21 11:21:58.425477
1189,Alumnos,S3,2024-09-21 11:14:20,2024-09-21 11:14:20.000000,2024-09-21 11:40:49.716942
1190,Gestión Académica,S6,2024-09-21 11:16:46,2024-09-21 11:16:46.000000,2024-09-21 11:25:15.017906
1191,Gestión Académica,S4,2024-09-21 11:29:10,2024-09-21 11:29:10.000000,2024-09-21 11:38:34.899212
1192,Alumnos,S2,2024-09-21 11:49:00,2024-09-21 11:49:00.000000,2024-09-21 12:10:05.749207
1193,Gestión Académica,S5,2024-09-21 11:54:31,2024-09-21 11:54:31.000000,2024-09-21 12:04:45.132690
1194,Alumnos,S1,2024-09-21 12:00:31,2024-09-21 12:00:31.000000,2024-09-21 12:21:58.057062
1195,Gestión Académica,S6,2024-09-21 12:02:51,2024-09-21 12:02:51.000000,2024-09-21 12:17:18.423548
1196,Gestión Académica,S4,2024-09-21 12:13:34,2024-09-21 12:13:34.000000,2024-09-21 12:21:58.022111
1197,Alumnos,S3,2024-09-21 12:24:27,2024-09-21 12:24:27.000000,2024-09-21 12:48:00.706968
1198,Alumnos,S2,2024-09-21 12:28:39,2024-09-21 12:28:39.000000,2024-09-21 12:59:04.584437
1199,Alumnos,S1,2024-09-21 12:30:36,2024-09-21 12:30:36.000000,2024-09-21 12:53:38.987334
1200,Gestión Académica,S5,2024-09-21 13:16:35,2024-09-21 13:16:35.000000,2024-09-21 13:30:36.234766
1201,Gestión Académica,S6,2024-09-21 13:26:45,2024-09-21 13:26:45.000000,2024-09-21 13:37:37.612392
1202,Alumnos,S3,2024-09-21 13:32:08,2024-09-21 13:32:08.000000,2024-09-21 13:55:29.808459
1203,Gestión Académica,S4,2024-09-21 13:43:29,2024-09-21 13:43:29.000000,2024-09-21 13:55:31.593031
1204,Alumnos,S1,2024-09-21 13:55:00,2024-09-21 13:55:00.000000,2024-09-21 14:19:01.808485
1205,Alumnos,S2,2024-09-21 13:57:17,2024-09-21 13:57:17.000000,2024-09-21 14:22:04.184242
1206,Alumnos,S3,2024-09-21 14:30:23,2024-09-21 14:30:23.000000,2024-09-21 15:08:33.620345
1207,Alumnos,S1,2024-09-21 14:41:00,2024-09-21 14:41:00.000000,2024-09-21 15:09:09.928835
1208,Alumnos,S2,2024-09-21 14:44:27,2024-09-21 14:44:27.000000,2024-09-21 15:18:02.552775
1209,Alumnos,S3,2024-09-21 14:49:29,2024-09-21 15:09:01.620345,2024-09-21 15:34:28.199389
1210,Alumnos,S1,2024-09-21 15:01:06,2024-09-21 15:09:34.928835,2024-09-21 15:27:07.034178
1211,Alumnos,S2,2024-09-21 15:05:59,2024-09-21 15:18:05.552775,2024-09-21 15:43:26.338499
1212,Alumnos,S1,2024-09-21 15:13:09,2024-09-21 15:27:11.034178,2024-09-21 15:46:46.704977
1213,Alumnos,S3,2024-09-21 15:17:32,2024-09-21 15:34:38.199389,2024-09-21 15:59:25.738487
1214,Alumnos,S2,2024-09-21 15:21:24,2024-09-21 15:43:40.338499,2024-09-21 16:07:35.279991
1215,Gestión Académica,S5,2024-09-21 15:34:00,2024-09-21 15:34:00.000000,2024-09-21 15:39:45.469472
1216,Gestión Académica,S6,2024-09-21 15:37:59,2024-09-21 15:37:59.000000,2024-09-21 15:59:26.699123
1217,Gestión Académica,S4,2024-09-21 15:40:42,2024-09-21 15:40:42.000000,2024-09-21 15:58:30.181276
1218,Gestión Académica,S5,2024-09-21 15:45:25,2024-09-21 15:45:25.000000,2024-09-21 16:03:04.786197
1219,Gestión Académica,S4,2024-09-21 15:46:31,2024-09-21 15:58:53.181276,2024-09-21 16:10:44.669096
1220,Alumnos,S1,2024-09-21 15:55:30,2024-09-21 15:55:30.000000,2024-09-21 16:29:51.307304
1221,Alumnos,S3,2024-09-21 16:19:10,2024-09-21 16:19:10.000000,2024-09-21 16:42:08.292278
1222,Alumnos,S2,2024-09-21 16:23:04,2024-09-21 16:23:04.000000,2024-09-21 16:53:04.206153
1223,Alumnos,S1,2024-09-21 16:26:43,2024-09-21 16:30:08.307304,2024-09-21 16:52:03.068677
1224,Gestión Académica,S6,2024-09-21 16:47:15,2024-09-21 16:47:15.000000,2024-09-21 16:56:55.919736
1225,Gestión Académica,S5,2024-09-21 16:48:46,2024-09-21 16:48:46.000000,2024-09-21 17:02:29.208463
1226,Gestión Académica,S4,2024-09-21 16:54:31,2024-09-21 16:54:31.000000,2024-09-21 17:06:10.489314
1227,Gestión Académica,S6,2024-09-21 17:02:00,2024-09-21 17:02:00.000000,2024-09-21 17:21:52.559444
1228,Alumnos,S3,2024-09-21 17:07:40,2024-09-21 17:07:40.000000,2024-09-21 17:30:53.558910
1229,Gestión Académica,S5,2024-09-21 17:08:53,2024-09-21 17:08:53.000000,2024-09-21 17:20:26.511623
1230,Gestión Académica,S4,2024-09-21 17:13:46,2024-09-21 17:13:46.000000,2024-09-21 17:31:04.905206
1231,Gestión Académica,S5,2024-09-21 17:28:53,2024-09-21 17:28:53.000000,2024-09-21 17:40:12.003417
1232,Gestión Académica,S6,2024-09-21 17:33:04,2024-09-21 17:33:04.000000,2024-09-21 17:45:48.878190
1233,Gestión Académica,S4,2024-09-21 17:39:38,2024-09-21 17:39:38.000000,2024-09-21 17:54:36.557717
1234,Gestión Académica,S4,2024-09-22 09:00:00,2024-09-22 09:00:00.000000,2024-09-22 09:13:18.157557
1235,Gestión Académica,S5,2024-09-22 09:04:18,2024-09-22 09:04:18.000000,2024-09-22 09:14:34.015556
1236,Gestión Académica,S6,2024-09-22 09:18:18,2024-09-22 09:18:18.000000,2024-09-22 09:25:13.805357
1237,Gestión Académica,S4,2024-09-22 09:31:00,2024-09-22 09:31:00.000000,2024-09-22 09:42:27.819808
1238,Gestión Académica,S5,2024-09-22 09:58:13,2024-09-22 09:58:13.000000,2024-09-22 10:11:55.833241
1239,Gestión Académica,S6,2024-09-22 10:16:35,2024-09-22 10:16:35.000000,2024-09-22 10:35:46.095180
1240,Gestión Académica,S4,2024-09-22 10:25:55,2024-09-22 10:25:55.000000,2024-09-22 10:39:15.861401
1241,Gestión Académica,S5,2024-09-22 10:31:27,2024-09-22 10:31:27.000000,2024-09-22 10:46:59.662554
1242,Gestión Académica,S6,2024-09-22 10:43:00,2024-09-22 10:43:00.000000,2024-09-22 10:52:22.390842
1243,Gestión Académica,S4,2024-09-22 10:44:11,2024-09-22 10:44:11.000000,2024-09-22 10:52:47.935885
1244,Alumnos,S1,2024-09-22 11:04:39,2024-09-22 11:04:39.000000,2024-09-22 11:28:07.342520
1245,Alumnos,S2,2024-09-22 11:17:01,2024-09-22 11:17:01.000000,2024-09-22 11:33:16.950355
1246,Alumnos,S3,2024-09-22 11:40:31,2024-09-22 11:40:31.000000,2024-09-22 12:05:28.022189
1247,Alumnos,S1,2024-09-22 11:50:43,2024-09-22 11:50:43.000000,2024-09-22 12:24:47.392366
1248,Gestión Académica,S5,2024-09-22 11:53:43,2024-09-22 11:53:43.000000,2024-09-22 12:04:03.165986
1249,Alumnos,S2,2024-09-22 12:03:57,2024-09-22 12:03:57.000000,2024-09-22 12:29:03.168088
1250,Alumnos,S3,2024-09-22 12:08:04,2024-09-22 12:08:04.000000,2024-09-22 12:38:09.833347
1251,Alumnos,S1,2024-09-22 12:15:05,2024-09-22 12:24:57.392366,2024-09-22 12:52:48.284875
1252,Alumnos,S2,2024-09-22 12:16:08,2024-09-22 12:29:03.168088,2024-09-22 12:56:50.019745
1253,Gestión Académica,S6,2024-09-22 12:55:56,2024-09-22 12:55:56.000000,2024-09-22 13:07:17.631088
1254,Gestión Académica,S4,2024-09-22 12:58:10,2024-09-22 12:58:10.000000,2024-09-22 13:11:08.845859
1255,Gestión Académica,S5,2024-09-22 13:05:56,2024-09-22 13:05:56.000000,2024-09-22 13:16:00.288077
1256,Gestión Académica,S6,2024-09-22 13:25:39,2024-09-22 13:25:39.000000,2024-09-22 13:37:00.197105
1257,Alumnos,S3,2024-09-22 13:31:30,2024-09-22 13:31:30.000000,2024-09-22 14:00:34.572480
1258,Alumnos,S1,2024-09-22 13:34:54,2024-09-22 13:34:54.000000,2024-09-22 14:01:32.561919
1259,Gestión Académica,S4,2024-09-22 14:24:10,2024-09-22 14:24:10.000000,2024-09-22 14:40:29.330379
1260,Alumnos,S2,2024-09-22 14:35:11,2024-09-22 14:35:11.000000,2024-09-22 15:02:08.573261
1261,Alumnos,S3,2024-09-22 14:40:37,2024-09-22 14:40:37.000000,2024-09-22 15:10:35.543671
1262,Alumnos,S1,2024-09-22 14:44:00,2024-09-22 14:44:00.000000,2024-09-22 15:06:54.277258
1263,Alumnos,S2,2024-09-22 15:01:17,2024-09-22 15:02:29.573261,2024-09-22 15:21:23.337151
1264,Alumnos,S1,2024-09-22 15:07:41,2024-09-22 15:07:41.000000,2024-09-22 15:25:37.900656
1265,Gestión Académica,S5,2024-09-22 15:10:03,2024-09-22 15:10:03.000000,2024-09-22 15:19:12.355041
1266,Gestión Académica,S6,2024-09-22 15:18:52,2024-09-22 15:18:52.000000,2024-09-22 15:28:40.633389
1267,Alumnos,S3,2024-09-22 16:05:42,2024-09-22 16:05:42.000000,2024-09-22 16:30:58.261699
1268,Alumnos,S2,2024-09-22 16:07:08,2024-09-22 16:07:08.000000,2024-09-22 16:35:24.232410
1269,Alumnos,S1,2024-09-22 16:13:11,2024-09-22 16:13:11.000000,2024-09-22 16:48:24.845078
1270,Alumnos,S3,2024-09-22 16:16:14,2024-09-22 16:30:58.261699,2024-09-22 16:49:24.493775
1271,Alumnos,S2,2024-09-22 16:19:32,2024-09-22 16:35:49.232410,2024-09-22 16:57:55.027581
1272,Gestión Académica,S4,2024-09-22 16:27:32,2024-09-22 16:27:32.000000,2024-09-22 16:43:10.044765
1273,Gestión Académica,S5,2024-09-22 16:31:01,2024-09-22 16:31:01.000000,2024-09-22 16:43:58.611818
1274,Gestión Académica,S6,2024-09-22 16:35:43,2024-09-22 16:35:43.000000,2024-09-22 16:54:46.105508
1275,Gestión Académica,S4,2024-09-22 16:39:23,2024-09-22 16:43:37.044765,2024-09-22 17:00:48.907500
1276,Gestión Académica,S5,2024-09-22 16:50:09,2024-09-22 16:50:09.000000,2024-09-22 16:58:45.448275
1277,Gestión Académica,S6,2024-09-22 16:59:17,2024-09-22 16:59:17.000000,2024-09-22 17:07:59.086487
1278,Alumnos,S1,2024-09-22 17:03:16,2024-09-22 17:03:16.000000,2024-09-22 17:26:39.841252
1279,Alumnos,S3,2024-09-22 17:08:11,2024-09-22 17:08:11.000000,2024-09-22 17:28:12.197777
1280,Alumnos,S2,2024-09-22 17:10:16,2024-09-22 17:10:16.000000,2024-09-22 17:41:48.385292
1281,Alumnos,S1,2024-09-23 09:00:00,2024-09-23 09:00:00.000000,2024-09-23 09:22:36.563682
1282,Gestión Académica,S4,2024-09-23 09:05:13,2024-09-23 09:05:13.000000,2024-09-23 09:21:37.898820
1283,Alumnos,S2,2024-09-23 09:17:29,2024-09-23 09:17:29.000000,2024-09-23 09:45:40.852396
1284,Alumnos,S3,2024-09-23 09:23:55,2024-09-23 09:23:55.000000,2024-09-23 09:44:57.831180
1285,Alumnos,S1,2024-09-23 09:25:37,2024-09-23 09:25:37.000000,2024-09-23 09:53:22.467377
1286,Alumnos,S3,2024-09-23 09:27:43,2024-09-23 09:45:02.831180,2024-09-23 10:13:17.402155
1287,Alumnos,S2,2024-09-23 09:30:42,2024-09-23 09:46:10.852396,2024-09-23 10:03:28.783039
1288,Alumnos,S1,2024-09-23 09:40:13,2024-09-23 09:53:35.467377,2024-09-23 10:15:47.914908
1289,Alumnos,S2,2024-09-23 09:47:04,2024-09-23 10:03:50.783039,2024-09-23 10:28:41.907908
1290,Alumnos,S3,2024-09-23 09:53:07,2024-09-23 10:13:39.402155,2024-09-23 10:46:20.927661
1291,Alumnos,S1,2024-09-23 10:04:28,2024-09-23 10:15:48.914908,2024-09-23 10:37:53.713232
1292,Alumnos,S2,2024-09-23 10:11:10,2024-09-23 10:28:49.907908,2024-09-23 10:52:30.421310
1293,Alumnos,S1,2024-09-23 10:51:02,2024-09-23 10:51:02.000000,2024-09-23 11:21:36.846332
1294,Gestión Académica,S5,2024-09-23 10:57:57,2024-09-23 10:57:57.000000,2024-09-23 11:12:27.880175
1295,Gestión Académica,S6,2024-09-23 11:00:59,2024-09-23 11:00:59.000000,2024-09-23 11:19:02.488182
1296,Gestión Académica,S4,2024-09-23 11:06:33,2024-09-23 11:06:33.000000,2024-09-23 11:16:07.393279
1297,Alumnos,S3,2024-09-23 11:08:06,2024-09-23 11:08:06.000000,2024-09-23 11:28:51.907498
1298,Alumnos,S2,2024-09-23 11:10:42,2024-09-23 11:10:42.000000,2024-09-23 11:32:39.046786
1299,Alumnos,S1,2024-09-23 11:15:34,2024-09-23 11:21:40.846332,2024-09-23 11:42:02.654842
1300,Gestión Académica,S5,2024-09-23 11:21:47,2024-09-23 11:21:47.000000,2024-09-23 11:37:16.983373
1301,Gestión Académica,S4,2024-09-23 11:24:26,2024-09-23 11:24:26.000000,2024-09-23 11:36:16.029726
1302,Gestión Académica,S6,2024-09-23 11:28:52,2024-09-23 11:28:52.000000,2024-09-23 11:43:29.541062
1303,Alumnos,S3,2024-09-23 11:33:31,2024-09-23 11:33:31.000000,2024-09-23 11:51:26.605818
1304,Alumnos,S2,2024-09-23 11:36:01,2024-09-23 11:36:01.000000,2024-09-23 11:52:33.892539
1305,Alumnos,S1,2024-09-23 11:46:01,2024-09-23 11:46:01.000000,2024-09-23 12:10:03.645691
1306,Alumnos,S3,2024-09-23 11:52:17,2024-09-23 11:52:17.000000,2024-09-23 12:16:09.020806
1307,Alumnos,S2,2024-09-23 11:56:28,2024-09-23 11:56:28.000000,2024-09-23 12:21:12.386126
1308,Alumnos,S1,2024-09-23 12:08:10,2024-09-23 12:10:16.645691,2024-09-23 12:42:37.564458
1309,Gestión Académica,S4,2024-09-23 12:14:23,2024-09-23 12:14:23.000000,2024-09-23 12:26:43.299835
1310,Gestión Académica,S5,2024-09-23 12:19:02,2024-09-23 12:19:02.000000,2024-09-23 12:30:05.376583
1311,Gestión Académica,S6,2024-09-23 12:35:17,2024-09-23 12:35:17.000000,2024-09-23 12:39:46.232060
1312,Gestión Académica,S4,2024-09-23 13:00:50,2024-09-23 13:00:50.000000,2024-09-23 13:11:12.212086
1313,Gestión Académica,S5,2024-09-23 13:42:06,2024-09-23 13:42:06.000000,2024-09-23 13:56:16.130901
1314,Gestión Académica,S6,2024-09-23 13:44:19,2024-09-23 13:44:19.000000,2024-09-23 13:53:59.234977
1315,Gestión Académica,S4,2024-09-23 13:48:31,2024-09-23 13:48:31.000000,2024-09-23 14:04:33.441275
1316,Gestión Académica,S6,2024-09-23 13:49:42,2024-09-23 13:54:22.234977,2024-09-23 14:10:11.887007
1317,Gestión Académica,S5,2024-09-23 13:54:18,2024-09-23 13:56:43.130901,2024-09-23 14:10:45.168867
1318,Gestión Académica,S4,2024-09-23 13:57:22,2024-09-23 14:04:37.441275,2024-09-23 14:14:11.762849
1319,Alumnos,S3,2024-09-23 14:05:07,2024-09-23 14:05:07.000000,2024-09-23 14:21:05.705419
1320,Alumnos,S2,2024-09-23 14:13:49,2024-09-23 14:13:49.000000,2024-09-23 14:38:47.518046
1321,Alumnos,S1,2024-09-23 14:15:54,2024-09-23 14:15:54.000000,2024-09-23 14:38:26.673037
1322,Gestión Académica,S6,2024-09-23 14:17:12,2024-09-23 14:17:12.000000,2024-09-23 14:32:42.054476
1323,Gestión Académica,S5,2024-09-23 14:21:41,2024-09-23 14:21:41.000000,2024-09-23 14:44:10.810670
1324,Alumnos,S3,2024-09-23 14:31:51,2024-09-23 14:31:51.000000,2024-09-23 14:54:29.295643
1325,Gestión Académica,S4,2024-09-23 14:38:15,2024-09-23 14:38:15.000000,2024-09-23 14:57:11.172888
1326,Gestión Académica,S6,2024-09-23 14:46:56,2024-09-23 14:46:56.000000,2024-09-23 14:55:59.692515
1327,Gestión Académica,S5,2024-09-23 14:52:00,2024-09-23 14:52:00.000000,2024-09-23 15:01:51.544794
1328,Gestión Académica,S6,2024-09-23 14:53:19,2024-09-23 14:56:22.692515,2024-09-23 15:11:59.827588
1329,Gestión Académica,S4,2024-09-23 15:10:04,2024-09-23 15:10:04.000000,2024-09-23 15:26:42.761883
1330,Gestión Académica,S5,2024-09-23 15:11:41,2024-09-23 15:11:41.000000,2024-09-23 15:29:37.796503
1331,Gestión Académica,S6,2024-09-23 15:21:45,2024-09-23 15:21:45.000000,2024-09-23 15:34:17.478053
1332,Alumnos,S1,2024-09-23 15:25:37,2024-09-23 15:25:37.000000,2024-09-23 15:42:06.892877
1333,Alumnos,S2,2024-09-23 15:34:43,2024-09-23 15:34:43.000000,2024-09-23 15:56:19.223845
1334,Alumnos,S3,2024-09-23 15:39:29,2024-09-23 15:39:29.000000,2024-09-23 16:05:09.120796
1335,Alumnos,S1,2024-09-23 15:49:45,2024-09-23 15:49:45.000000,2024-09-23 16:10:04.695364
1336,Alumnos,S2,2024-09-23 15:54:01,2024-09-23 15:56:49.223845,2024-09-23 16:23:01.058511
1337,Alumnos,S3,2024-09-23 16:03:31,2024-09-23 16:05:34.120796,2024-09-23 16:35:02.932000
1338,Gestión Académica,S4,2024-09-23 16:09:50,2024-09-23 16:09:50.000000,2024-09-23 16:30:02.438389
1339,Gestión Académica,S5,2024-09-23 16:13:50,2024-09-23 16:13:50.000000,2024-09-23 16:22:23.962102
1340,Gestión Académica,S6,2024-09-23 16:17:52,2024-09-23 16:17:52.000000,2024-09-23 16:38:04.044212
1341,Gestión Académica,S5,2024-09-23 16:22:42,2024-09-23 16:22:42.000000,2024-09-23 16:41:15.906724
1342,Gestión Académica,S4,2024-09-23 16:29:31,2024-09-23 16:30:20.438389,2024-09-23 16:49:00.909402
1343,Gestión Académica,S6,2024-09-23 16:35:43,2024-09-23 16:38:24.044212,2024-09-23 16:50:36.169436
1344,Gestión Académica,S5,2024-09-23 16:39:49,2024-09-23 16:41:43.906724,2024-09-23 16:55:10.434832
1345,Gestión Académica,S4,2024-09-23 16:41:11,2024-09-23 16:49:10.909402,2024-09-23 17:01:59.760144
1346,Gestión Académica,S6,2024-09-23 16:52:48,2024-09-23 16:52:48.000000,2024-09-23 16:59:05.517865
1347,Gestión Académica,S5,2024-09-23 16:56:38,2024-09-23 16:56:38.000000,2024-09-23 17:05:51.975635
1348,Gestión Académica,S6,2024-09-23 17:01:13,2024-09-23 17:01:13.000000,2024-09-23 17:10:40.728340
1349,Gestión Académica,S4,2024-09-23 17:12:06,2024-09-23 17:12:06.000000,2024-09-23 17:21:28.621982
1350,Gestión Académica,S4,2024-09-24 09:00:00,2024-09-24 09:00:00.000000,2024-09-24 09:11:05.242685
1351,Gestión Académica,S5,2024-09-24 09:01:02,2024-09-24 09:01:02.000000,2024-09-24 09:12:01.431330
1352,Gestión Académica,S6,2024-09-24 09:06:40,2024-09-24 09:06:40.000000,2024-09-24 09:15:10.918235
1353,Gestión Académica,S4,2024-09-24 09:11:47,2024-09-24 09:11:47.000000,2024-09-24 09:33:14.856597
1354,Gestión Académica,S5,2024-09-24 09:20:26,2024-09-24 09:20:26.000000,2024-09-24 09:34:11.111817
1355,Gestión Académica,S6,2024-09-24 09:23:34,2024-09-24 09:23:34.000000,2024-09-24 09:32:19.232104
1356,Alumnos,S1,2024-09-24 09:49:05,2024-09-24 09:49:05.000000,2024-09-24 10:11:51.304692
1357,Gestión Académica,S6,2024-09-24 09:51:52,2024-09-24 09:51:52.000000,2024-09-24 10:03:50.658032
1358,Gestión Académica,S4,2024-09-24 09:57:12,2024-09-24 09:57:12.000000,2024-09-24 10:02:10.005098
1359,Gestión Académica,S5,2024-09-24 10:44:27,2024-09-24 10:44:27.000000,2024-09-24 10:55:45.600186
1360,Alumnos,S2,2024-09-24 10:59:50,2024-09-24 10:59:50.000000,2024-09-24 11:26:47.323507
1361,Alumnos,S3,2024-09-24 11:11:24,2024-09-24 11:11:24.000000,2024-09-24 11:36:48.140404
1362,Gestión Académica,S4,2024-09-24 11:12:53,2024-09-24 11:12:53.000000,2024-09-24 11:28:34.853899
1363,Gestión Académica,S6,2024-09-24 11:22:52,2024-09-24 11:22:52.000000,2024-09-24 11:48:24.761989
1364,Gestión Académica,S5,2024-09-24 11:25:03,2024-09-24 11:25:03.000000,2024-09-24 11:43:26.533948
1365,Gestión Académica,S4,2024-09-24 11:36:49,2024-09-24 11:36:49.000000,2024-09-24 11:52:17.799167
1366,Gestión Académica,S5,2024-09-24 11:47:00,2024-09-24 11:47:00.000000,2024-09-24 11:51:53.646932
1367,Gestión Académica,S6,2024-09-24 11:52:47,2024-09-24 11:52:47.000000,2024-09-24 12:06:51.929953
1368,Gestión Académica,S5,2024-09-24 11:54:21,2024-09-24 11:54:21.000000,2024-09-24 12:07:44.805105
1369,Alumnos,S1,2024-09-24 12:01:21,2024-09-24 12:01:21.000000,2024-09-24 12:28:39.231510
1370,Alumnos,S2,2024-09-24 12:14:29,2024-09-24 12:14:29.000000,2024-09-24 12:40:42.881215
1371,Alumnos,S3,2024-09-24 12:24:20,2024-09-24 12:24:20.000000,2024-09-24 12:46:06.632916
1372,Alumnos,S1,2024-09-24 12:28:47,2024-09-24 12:28:47.000000,2024-09-24 12:45:20.943832
1373,Alumnos,S2,2024-09-24 12:38:47,2024-09-24 12:41:07.881215,2024-09-24 13:07:18.852220
1374,Gestión Académica,S4,2024-09-24 12:47:10,2024-09-24 12:47:10.000000,2024-09-24 13:02:16.819814
1375,Gestión Académica,S6,2024-09-24 12:53:54,2024-09-24 12:53:54.000000,2024-09-24 12:59:43.681552
1376,Gestión Académica,S5,2024-09-24 12:57:29,2024-09-24 12:57:29.000000,2024-09-24 13:12:36.300438
1377,Gestión Académica,S6,2024-09-24 13:10:05,2024-09-24 13:10:05.000000,2024-09-24 13:19:19.595713
1378,Gestión Académica,S4,2024-09-24 13:16:42,2024-09-24 13:16:42.000000,2024-09-24 13:30:43.284738
1379,Gestión Académica,S5,2024-09-24 13:24:40,2024-09-24 13:24:40.000000,2024-09-24 13:34:25.797004
1380,Gestión Académica,S6,2024-09-24 13:28:35,2024-09-24 13:28:35.000000,2024-09-24 13:41:25.340017
1381,Gestión Académica,S4,2024-09-24 13:36:30,2024-09-24 13:36:30.000000,2024-09-24 13:50:22.470771
1382,Alumnos,S1,2024-09-24 13:39:56,2024-09-24 13:39:56.000000,2024-09-24 13:59:37.188293
1383,Alumnos,S3,2024-09-24 13:41:19,2024-09-24 13:41:19.000000,2024-09-24 14:06:50.486465
1384,Gestión Académica,S5,2024-09-24 13:50:24,2024-09-24 13:50:24.000000,2024-09-24 14:04:40.767934
1385,Gestión Académica,S6,2024-09-24 13:57:23,2024-09-24 13:57:23.000000,2024-09-24 14:16:41.791755
1386,Gestión Académica,S4,2024-09-24 13:59:38,2024-09-24 13:59:38.000000,2024-09-24 14:14:09.884101
1387,Gestión Académica,S5,2024-09-24 14:05:33,2024-09-24 14:05:33.000000,2024-09-24 14:25:36.359592
1388,Gestión Académica,S4,2024-09-24 14:11:25,2024-09-24 14:14:17.884101,2024-09-24 14:19:20.080130
1389,Gestión Académica,S6,2024-09-24 14:17:34,2024-09-24 14:17:34.000000,2024-09-24 14:23:21.159483
1390,Gestión Académica,S4,2024-09-24 14:24:19,2024-09-24 14:24:19.000000,2024-09-24 14:34:28.299502
